PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,Status,Master IC,,,
202410,1,118568281,51303010007,1729764170216,13,HEMAS MARKETING,GOYA,GOYA/70/GM/CDBOX/ROSES/PRETTY PINK,90,70 GM,CDBOX ,,1729764170216-hemas marketing-goya#3.png,-,,,,
202410,1,118568281,51303010007,1729746041488,6,CEYLON BISCUITS LIMITED,MUNCHEE ,MUNCHEE/85/GM/PLPCH/CAROL COOKIES ,100,85 GM,PLPCH ,,1729746041488-ceylon biscuits limited-munchee #3.png,-,,,,
202410,1,118568281,51303010007,1729574404872,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI/25/GM/PLPCH/REAL COCONUT MILK POWDER ,90,25 GM,PLPCH ,,1729746041488-ceylon biscuits limited-munchee #3.png,-,,,,
202410,1,118568281,51303010007,1729759281382,35,FOODCO LANK INDUSTRIES ,FOODCO,"FOODCO/250/GM/PLPCH/ICING SUGAR/IDEAL FOR DECORATING, BAKING & CONFECTIONERY ",270,250 GM,PLPCH ,,1729759281382-foodco lank industries -foodco#3.png,-,,,,
202410,1,118568281,51303010007,1729764026347,13,HEMAS MARKETING,GOYA,GOYA/70/GM/CDBOX/ROSES/RUBY RED,90,70 GM,CDBOX ,,1729764026347-hemas marketing-goya#3.png,-,,,,
202410,1,793419,20575010001,1729763266116,16,HEMAS MARKETING,DIVA,DIVA/100*2/GM/EWRPK/LEMON/DETERGENT SOAP/SAVE RS 30,170,100*2 GM,EWRPK ,,1729763266116-hemas marketing-diva#3.png,-,,,,
202410,1,793419,20575010001,1729762390950,16,HEMAS MARKETING,DIVA,DIVA /200/GM/EWRPK/LEMON DIGRGENT SOPE/SAVE 30,0,200 GM,EWRPK,Delete the Item,1729762390950-hemas marketing-diva#3.png,-,,,,
202410,1,109899553,11131010002,1729745499731,28,SAHAN PRODUCTS,SAHAN,SAHAN \1\KG \PLPCH \CHILLI PIECES ,1300,1KG,PLPCH ,,1729745499731-sahan products-sahan#3.png,-,,,,
202410,1,109899553,11131010002,1729745474060,28,SAHAN PRODUCTS,SAHAN,SAHAN \1\KG \PLPCH \CURRY POWER ,1700,1KG,PLPCH ,,1729745474060-sahan products-sahan#3.png,-,,,,
202410,2,77787879,20921020001,1729749738211,5,ESCHNOW INTERNATIONAL PVT LTD,REAL,REAL/1000/ML/PLBOT/DRINKING WATER ,130,1000ML,PLBOT,,1729749738211-eschnow international pvt ltd-real#3.png,-,,,,
202410,1,56652479,14121010001,1729764138367,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,KHOMBA/67/GM/EWRPK/LEMONGRASS FOR A PLAYFUL CITRUSY SENSATION ,100,67GM,EWRPK ,,1729764138367-swadeshi industrial works ltd-khomba#3.png,-,,,,
202410,1,793031,19784010001,1729753357385,28,WASK ENTERPRISES,SIYANRO,SIYANRO MEAT CURRY POWDER MIXTURE 50GM,120,50GM,PLPCH,,1729753357385-wask enterprises-siyanro#3.png,-,,,,
202410,1,558651,17335010001,1729749842254,6,CEYLON BISCUITS LIMITED,CAROL,MUNCHEE/85/GM/CAROL COOKIES/PLPCH ,100,85GM,PLPCH,,1729749842254-ceylon biscuits limited-carol#3.png,-,,,,
202410,1,116071750,20261010001,1729746535784,24,CEYLON AGRO INDUSTRIES,PRIMA STELLA,PRIMA/74/GM/PLPCH/ STELLA CHICKEN INSTANT NOODLES  (74*GM* 4)PAK FREE STORAGE BOX,520,74GM *4,PLPCH,,1729746535784-ceylon agro industries-prima stella#3.png,-,,,,
202410,1,116071750,20261010001,1729752682099,28,SIYATHA PRODUCTS,SIYATHA,SIYATHA/1000/GM/PLPCH/TURMERIC POWDER ,4000,1000GM,PLPCH,,1729752682099-siyatha products-siyatha#3.png,-,,,,
202410,1,111620019,53403010001,1729750440221,16,MIGARA PRODUCTS,SKYLIGHT,SKYLIGHT POWER/650/GM/EWRPK/BAR SOAP,490,650 GM,EWRPK,,1729750440221-migara products-skylight#3.png,-,,,,
202410,1,111620019,53403010001,1729753173630,28,HAPPY CEYLON FOODS (PVT) LTD,HAPPY CEYLON,HAPPY CEYLON/500/GM/PLPCH/ROASTED CURRY POWDER,690,500 GM,PLPCH,,1729753173630-happy ceylon foods -pvt- ltd-happy ceylon#3.png,-,,,,
202410,1,111620019,53403010001,1729752682414,28,HAPPY CEYLON FOODS (PVT) LTD,HAPPY CEYLON,HAPPY CEYLON/1000/GM/PLPCH/CURRY POWDER,1300,1000 GM,PLPCH,,1729752682414-happy ceylon foods -pvt- ltd-happy ceylon#3.png,-,,,,
202410,1,111620019,53403010001,1729753039435,28,HAPPY CEYLON FOODS (PVT) LTD,HAPPY CEYLON,HAPPY CEYLON/1000/GM/PLPCH/CHILLI PIECES,1490,1000 GM,PLPCH,,1729753039435-happy ceylon foods -pvt- ltd-happy ceylon#3.png,-,,,,
202410,1,111620019,53403010001,1729751453653,13,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH/70/GM/CDBOX/EXFOLIATING WELLNESS FOR REFRESHED AND MOISTURIZED SKIN/WITH VENIVEL ALMOND OIL AND COCONUT SHELL POWDER,175,70 GM,CDBOX,,1729751453653-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,111620019,53403010001,1729762111617,43,EDINBOROUGH PRODUCTS,EDINBOROUGH,EDINBOROUGH/180/GM/PLBT/MAYONNAISE/VEGETARIAN ,675,180 GM,PLBT,,1729762111617-edinborough products-edinborough#3.png,-,,,,
202410,1,61155853,10227010002,1729484569361,15,UNILEVER SRI LANKA LTD,RIN,RIN/200/GM/PLPCH/REFRESH LEMON & ROSE DETERGENT POWDER,80,200GM,PLPCH,,1729762111617-edinborough products-edinborough#3.png,-,,,,
202410,1,61155853,10227010002,1729752204914,24,LAKRASA MARKETING & DISTRIBUTOR,LAKRASA,LAKRASA/400/GM/PLPCH/SPECIAL NOODLES,295,400GM,PLPCH,Invoices not available,1729752204914-lakrasa marketing - distributor-lakrasa#3.png,-,,,,
202410,1,61155853,10227010002,1729751422234,45,NESTLE LANKA,MAGGI ,MAGGI/300/GM/CD BOX/REAL COCONUT MILK POWDER+SAVE RS.75,775,300GM,CD BOX,,1729751422234-nestle lanka-maggi #3.png,-,,,,
202410,1,61155853,10227010002,1729487726108,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/GM/CD BOX/MALTED FOOD+FREE MAGGI/75/GM/PLPCH/PAPARE KOTTU STYLE INSTANT NOODLES,780,400GM,CD BOX,,1729751422234-nestle lanka-maggi #3.png,-,,,,
202410,1,61155853,10227010002,1729749739918,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/100/GM/PLCUP/GORAKA PASTE,110,100GM,PLCUP,Invoices not available,1729749739918-ama foods international pvt ltd-ama#3.png,-,,,,
202410,1,131553933,21101010032,1729674687773,30,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,KHOMBA BABY/100/ML/GLBT/HERBAL BABY COLOGNE/SAVE 50,520,100 ML,CDBOX,,1729674687773-swadeshi industrial works ltd-khomba baby#3.png,-,,,,
202410,1,131553933,21101010032,1729673920465,30,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,KHOMBA BABY/100/ML/ HERBAL BABY COLOGNE /SAVE RS 50,0,100 ML,CDBOX,Delete the Item,1729673920465-swadeshi industrial works ltd-khomba baby#3.png,-,,,,
202410,1,131553933,21101010032,1729673615637,6,CEYLON BISCUITS LIMITED,MUNCHEE ,MUNCHEE/85/G/CAROL COOKIES ,100,85 G,PLPCH,,1729673615637-ceylon biscuits limited-munchee #3.png,-,,,,
202410,1,121557853,17910010001,1729752657566,12,WEERASINGHE TEA,WST,WST/100/G/PLUPCH/THALAWAKELE,150,100G,PLUPCH,,1729752657566-weerasinghe tea-wst#3.png,-,,,,
202410,1,57920848,12103010027,1729763262815,17,HEMAMALI FARM,AT,AT PRODUCTS/200/ML/PBT/LOW FAT DRINKING YOGHURT,150,200 ML,PBT,,1729763262815-hemamali farm-at#3.png,-,,,,
202410,1,8154039,14562010007,1729671812619,30,IMPORTED,FOGG,FOGG/120/ML/TIN/DYNAMIC,1490,120 ML,TIN,,1729671812619-imported-fogg#3.png,-,,,,
202410,1,8154039,14562010007,1729748090378,6,CEYLON BISCUITS LIMITED,MUNCHEE KALO,MUNCHEE/140/GM/CDBOX/KALO CHOCOLATE CREAM,360,140 GM,CDBOX ,,1729748090378-ceylon biscuits limited-munchee kalo#3.png,-,,,,
202410,1,8154039,14562010007,1729665350996,19,JA BEAUTY CARE (PVT) LTD,GOLDEN TOUCH,GOLDEN TOUCH/60/GM/CDBOX/ELITE FACE GOLD ANTI WAINKLE CREAM SHEA BUTTER/RETINOLE/COCONUT OIL FOR ALL SKIN TYPE,1380,60 GM,CDBOX ,,1729665350996-ja beauty care -pvt- ltd-golden touch#3.png,-,,,,
202410,1,8154039,14562010007,1729665916765,19,JA BEAUTY CARE (PVT) LTD,GOLDEN TOUCH,GOLDEN TOUCH/60/GM/CDBOX/ELITE FACE GOLD DAY CREAM TEA TREE/BLUEBERRY/SPF 40 FOR OILY SKIN ,1490,60 GM,CDBOX ,,1729665916765-ja beauty care -pvt- ltd-golden touch#3.png,-,,,,
202410,1,8154039,14562010007,1728622652339,19,PT.UNZA VITALIS,ENCHANTEUR,"ENCHANTEUR/100/ML/PLBOT/CHARMING VISIBLY RADIANT SKIN VITAMIN A,C,E & NIACINAMIDE",790,100 ML,PLBOT ,,1729665916765-ja beauty care -pvt- ltd-golden touch#3.png,-,,,,
202410,1,8154039,14562010007,1729674331958,9,HEMAS PHARMACEUTICALS (PVT) LTD,ENFAMAMA,ENFAMAMA A+/400/GM/TIN/NUTRITIONAL SUPPLEMENT CHOCOLATE + FREE PHOTO FRAME,3800,400 GM,TIN,,1729674331958-hemas pharmaceuticals -pvt- ltd-enfamama#3.png,-,,,,
202410,1,8154039,14562010007,1729671618922,30,IMPORTED,FOGG,FOGG/120/ML/TIN/ABSOLUTE,1490,120 ML,TIN,,1729671618922-imported-fogg#3.png,-,,,,
202410,1,8154039,14562010007,1729750613853,14,SMITHKLINE BEECHAM PVT LTD,SENSODYNE,SENSODYNE/SENSITIVE SOFT ADULT TOOTHBRUSH SAVE RS.95/-,195,,,,1729750613853-smithkline beecham pvt ltd-sensodyne#3.png,-,,,,
202410,1,8154039,14562010007,1729663340345,26,EMAMI LANKA (PVT) LTD,EMAMI,EMAMI/100/ML/PLBOT/7 OILS IN ONE DOUBLE CONDITIONING SHAMPOO WITH NOURISHING 7 OILS PURIFYING ALOE VERA,410,100 ML,PLBOT ,,1729663340345-emami lanka -pvt- ltd-emami#3.png,-,,,,
202410,1,8154039,14562010007,1729674635541,9,HEMAS PHARMACEUTICALS (PVT) LTD,ENFAMAMA,ENFAMAMA A+/400/GM/TIN/NUTRITIONAL SUPPLEMENT VANILLA SAVE RS.500/-,3300,400 GM,TIN,,1729674635541-hemas pharmaceuticals -pvt- ltd-enfamama#3.png,-,,,,
202410,1,8154039,14562010007,1729657537305,19,EMAMI INDO LANKA PVT LTD,EMAMI,EMAMI/30/ML/CDBOX/GOLD TURMERIC SKIN CREAM WITH 24K GOLD,435,30 ML,CDBOX ,,1729657537305-emami indo lanka pvt ltd-emami#3.png,-,,,,
202410,1,8154039,14562010007,1728639032543,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/GM/CDBOX/1ST CUP MALTED FOOD + FREE MAGGI/75/GM/PLPCH/PAPARE KOTTU,780,400 GM,CDBOX ,,1729657537305-emami indo lanka pvt ltd-emami#3.png,-,,,,
202410,1,8154039,14562010007,1728622280840,19,PT.UNZA VITALIS,ENCHANTEUR,"ENCHANTEUR/100/ML/PLBOT/ROMANTIC VISIBLY RADIANT SKIN VITAMIN A,C,E & NIACINAMIDE",790,100 ML,PLBOT ,,1729657537305-emami indo lanka pvt ltd-emami#3.png,-,,,,
202410,1,8154039,14562010007,1729666260846,19,JA BEAUTY CARE (PVT) LTD,GOLDEN TOUCH,GOLDEN TOUCH/60/GM/CDBOX/ELITE FACE GOLD NIGHT CREAM VIT C & ORANGE FOR OILY SKIN,1490,60 GM,CDBOX ,,1729666260846-ja beauty care -pvt- ltd-golden touch#3.png,-,,,,
202410,1,8154039,14562010007,1728629819887,26,ACE HEALTHCARE PVT LTD,SWABHA CEYLON,SWABHA CEYLON/180/ML/PLBOT/LONG AND STRONG CONDITIONER HIBISCUS JATAMANSI,585,180 ML,PLBOT ,,1729666260846-ja beauty care -pvt- ltd-golden touch#3.png,-,,,,
202410,1,8154039,14562010007,1729673606819,20,HEMAS PHARMACEUTICALS (PVT) LTD,ENFAGROW A + 4,ENFAGROW A+/400/GM/TIN/STAGE 4 FOR 3 YEARS & ABOVE CHILDREN NUTRITIONAL SUPPLEMENT VANILLA SAVE RS.300/-,2450,400 GM,TIN,,1729673606819-hemas pharmaceuticals -pvt- ltd-enfagrow a - 4#3.png,-,,,,
202410,1,8154039,14562010007,1729672774575,26,ACE HEALTHCARE PVT LTD,SWABHA CEYLON,SWABHA CEYLON/80/ML/PLBOT/LONG AND STRONG CONDITIONER WITH HIBISCUS JATAMANSI,325,80 ML,PLBOT ,,1729672774575-ace healthcare pvt ltd-swabha ceylon#3.png,-,,,,
202410,1,8154039,14562010007,1729663655404,26,EMAMI LANKA (PVT) LTD,EMAMI,EMAMI/100/ML/PLBOT/7 OILS IN ONE DOUBLE CONDITIONING SHAMPOO WITH NOURISHING 7 OILS ELIXIR BLACKSEED ,410,100 ML,PLBOT ,,1729663655404-emami lanka -pvt- ltd-emami#3.png,-,,,,
202410,5,13124,471050001,1729753497372,36,NISIWARA ENTERPRISES,NE,NE/1.5/PAINT BRUSH ,460,1.5,,,1729753497372-nisiwara enterprises-ne#3.png,-,,,,
202410,1,120547730,17947010001,1729746000806,28,SOORIYA GRINDING MILLS,SOORIYA ,SOORIYA/50/GM/CURRY POWDER ,65,50GM,PLPCH,,1729746000806-sooriya grinding mills-sooriya #3.png,-,,,,
202410,2,8144205,10590020001,1729749631519,2,SACHINI ENTERPRISES,MILANO,MILANO/190/ML/PLCUP/MANGO DRINK,60,190ML,PLCUP,Invoices not available,1729749631519-sachini enterprises-milano#3.png,-,,,,
202410,2,8144205,10590020001,1729748428655,2,SACHINI ENTERPRISES,MILANO,MILANO/190/ML/PLCUP/AMLA DRINK,60,190ML,PLCUP,Invoices not available,1729748428655-sachini enterprises-milano#3.png,-,,,,
202410,1,17774550,14319010001,1729485739755,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400G/CDBOX/1 ST CUP MALTED FOOD FREE MAGGI PAPARE KOTTU 75G,780,400G,CDBOX ,,1729485739755-nestle lanka-nestomalt#3.png,-,,,,
202410,1,17774550,14319010001,1729496753077,13,DELMAR LANKA PVT LTD,CALIN,CALIN/70G/CDBOX/KOHOMBA WITH NEEM AND TURMERIC EXTRACT SOAP ,125,70G ,CDBOX ,,1729496753077-delmar lanka pvt ltd-calin#3.png,-,,,,
202410,1,17774550,14319010001,1728890851592,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK /80ML/PLPCH/DAMAGE RESTORE WITH KING COCONUT OIL,KARATIN PROTEIN, VITAMIN C ACTIV-MIX SHAMPOO FREE LIFEBUOY MILD CARE WITH MILK PROTEIN 75G ",0,80ML,PLBOT ,,1729496753077-delmar lanka pvt ltd-calin#3.png,-,,,,
202410,1,17774550,14319010001,1729590530137,28,ANUSHA PRODUCTS,ANUSHA,ANUSHA/100G/EWPRK/CURRY POWDER ,170,100G,EWPRK ,,1729590530137-anusha products-anusha#3.png,-,,,,
202410,1,17774550,14319010001,1729573637415,26,UNILEVER SRI LANKA LTD,SUNSILK,SUNSILK/80ML/PLBOT/NOURISHING SOFT & SMOOTH ACTIV-MIX SHAMPOO FREE LUX BRIGHT GLOW VITAMIN C + E 70G ,340,80ML ,PLBOT ,,1729573637415-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,17774550,14319010001,1729507620368,30,ICL MARKETING,BLACK KNIGHT,BLACK KNIGHT/18.5ML/PLBOT/FRESH EXTREME POCKET PERFUME ,250,18.5ML,PLBOT ,,1729507620368-icl marketing-black knight#3.png,-,,,,
202410,1,17774550,14319010001,1729507302329,30,ICL MARKETING,BLACK KNIGHT,BLACK KNIGHT/18.5ML/PLBOT/DARK KNIGHT POCKET PERFUME ,250,18.5ML,PLBOT ,,1729507302329-icl marketing-black knight#3.png,-,,,,
202410,1,792772,18866010001,1729584370826,13,HEMAS MARKETING,GOYA,GOYA ROSES /RUBY RED /70G/ CDBOX ,90,70G,CDBOX ,,1729584370826-hemas marketing-goya#3.png,-,,,,
202410,1,792772,18866010001,1729584218379,13,HEMAS MARKETING,GOYA,GOYA /ROSES /PRETTY PINK /70G/CDBOX ,90,70G,CDBOX ,,1729584218379-hemas marketing-goya#3.png,-,,,,
202410,1,63350767,18812010001,1729571959175,30,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,SWADESHI/ KHOMBA BABY/ FLORAL /- KOHOMBA/ WITH /RATHMAL/ AND /ROSE WATER /BABY COLONGE/ 30 /ML /CDBOX,225,30 ML,CDBOX,,1729571959175-swadeshi industrial works ltd-khomba baby#3.png,-,,,,
202410,1,121557838,17910010002,1729657894205,16,KUMUDU PRODUCT,KUMUDU ,KUMUDU/100/GM/EWRPK/ORIGINAL/FRESH FLORAL/LAUNDRY SOAP ,95,100 GM,EWRPK ,,1729657894205-kumudu product-kumudu #3.png,-,,,,
202410,1,121557838,17910010002,1729574404872,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI/25/GM/PLPCH/REAL COCONUT MILK POWDER ,90,25 GM,PLPCH ,,1729657894205-kumudu product-kumudu #3.png,-,,,,
202410,1,121557838,17910010002,1729593260301,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK/80/ML/PLBOT/NOURISHING SOFT & SMOOTH SHAMPOO/WITH EGG PROTEIN, ALMOND OIL & VITAMIN C/ACTIVE-MIX/FREE LUX 70GM SOAP",340,80 ML,PLBOT ,,1729593260301-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,40431437,81201010002,1729663905517,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI/25/GM/PLPCH/REAL COCONUT MILK POWDER ,90,25GM,PLPCH ,New Category,1729663905517-nestle lanka-maggi coconut milk powder#3.png,-,,,,
202410,1,40431437,81201010002,1729664538501,28,DEEN SPICE PRODUCTS (PVT) LTD,DEEN,DEEN/25/GM/PLPCH/TURMERIC POWDER ,140,25GM,PLPCH ,,1729664538501-deen spice products -pvt- ltd-deen#3.png,-,,,,
202410,1,40431437,81201010002,1729660696358,15,UNILEVER SRI LANKA LTD,SURF EXCEL,SURF EXCEL/1000/KGM/PLPCH/WITH PREMIUM FRAGRANCE OF COMFORT DETERGENT POWDER/SAVE RS 210,540,1000KGM,PLPCH ,,1729660696358-unilever sri lanka ltd-surf excel#3.png,-,,,,
202410,1,40431437,81201010002,1729662524661,21,BRILLON CONSUMER PRODUCTS ,MR MUSCLE,MR MUSCLE/500/ML/PLBOT/FLOOR CLEANER FLORAL PERFECTION ,500,500ML,PLBOT ,,1729662524661-brillon consumer products -mr muscle#3.png,-,,,,
202410,1,40431437,81201010002,1729660521173,15,UNILEVER SRI LANKA LTD,SURF EXCEL,SURF EXCEL/500/GM/PLPCH/WITH PREMIUM FRAGRANCE OF COMFORT DETERGENT POWDER/SAVE RS 100,300,500GM,PLPCH ,,1729660521173-unilever sri lanka ltd-surf excel#3.png,-,,,,
202410,1,80006499,14361010001,1728805433408,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK/80/ML/PLBOT /NOURISHING SOFT AND SMOOTH SHAMPOO WITH EGG PROTEIN,ALMOND OIL AND VITAMIN C WITH ACTIV-MIX FREE LUX 70 GM BRIGHT GLOW WITH VITAMIN C + E SOAP",340,80ML,PLBOT ,,1729660521173-unilever sri lanka ltd-surf excel#3.png,-,,,,
202410,1,80006499,14361010001,1729571073196,6,CARGILLS CONFECTIONERIES ( PRIVATE )LIMITED ,KIST,KIST/50/GM/PLPCH /MARIE,50,50GM,PLPCH ,,1729571073196-cargills confectioneries - private -limited -kist#3.png,-,,,,
202410,1,111620466,19760010002,1729324477108,9,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,PELWATTE/400/G/PLPCH/FULL CREAM MILK POWDER /50/-SAVE,1080,400G,PLPCH ,,1729324477108-pelwatte dairy industries -pvt- ltd-pelwatte#3.png,-,,,,
202410,1,116333042,61302010014,1729660926316,15,LAK JAYA INDUSTRIES (PVT) LTD,LIDOL,LIDO/1000/GM/SUPER CLEAN FRESH/PLCH,397,1000GM,PLCH,,1729660926316-lak jaya industries -pvt- ltd-lidol#3.png,-,,,,
202410,2,113627751,13722020003,1729678807917,2,LEOAN MILK FOODS (PVT) LTD,LEOAN CHOCOLATE,LEOAN CHOCOLATE/180/ML/RGB/MILK FLAVOURED ,150,180ML ,RGB,,1729678807917-leoan milk foods -pvt- ltd-leoan chocolate#3.png,-,,,,
202410,2,113627751,13722020003,1729678859218,2,LEOAN MILK FOODS (PVT) LTD,LEOAN VANILLA,LEOAN VANILLA/180/ML/RGB/MILK FLAVOURED ,150,180ML ,RGB,,1729678859218-leoan milk foods -pvt- ltd-leoan vanilla#3.png,-,,,,
202410,1,125882459,61402010013,1728644273532,26,BELLOSE LANKA LTD,BELLOSE,BELLOSE/PERFECT STRAIGHT/KERATIN/CONDITIONER/210 ML/PLBOT,885,210 ML,PLBOT,,1729678859218-leoan milk foods -pvt- ltd-leoan vanilla#3.png,-,,,,
202410,1,113953439,13733010001,1729677746420,12,WIKILIYA TEA ESTATE ( PRIVATE) LIMITED ,DARTRY VALLEY ,DARTRY VALLEY/500GM/PLPCH/FRESH /BOPF/ PURE CEYLON TEA ,750,500GM,PLPCH ,,1729677746420-wikiliya tea estate - private- limited -dartry valley #3.png,-,,,,
202410,1,113953439,13733010001,1729676830864,6,SACHIE BISCUITS (PVT) LTD,SACHIE MILK BISK,SACHIE/60GM/PLPCH/MILK BISK,50,60GM,PLPCH ,,1729676830864-sachie biscuits -pvt- ltd-sachie milk bisk#3.png,-,,,,
202410,1,116420194,17731010001,1729665063266,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,KHOMBA/67/G/EWRPK/NO-1/LEMONGRASS ,100,67G,EWRPK ,,1729665063266-swadeshi industrial works ltd-khomba#3.png,-,,,,
202410,1,15966853,51101010003,1729654506635,28,PURE BLEND (PVT) LTD,PURE BLEND,PURE BLEND/50/G/PLUPCH/PEPPER POWDER,220,50G,PLUPCH,,1729654506635-pure blend -pvt- ltd-pure blend#3.png,-,,,,
202410,1,793014,19784010002,1729677639616,13,DELMAR LANKA PVT LTD,CALIN ,CALIN KOHOMBA SOAP WITH NEEM AND TURMERIC EXTRACT 70GM,125,70GM,CDBOX,,1729677639616-delmar lanka pvt ltd-calin #3.png,-,,,,
202410,1,39505042,12103010005,1728704151755,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,KHOMBA/67/GM/PLPCH/LEMONGRASS,0,67 GM,PLPCH ,No Stocks,1729677639616-delmar lanka pvt ltd-calin #3.png,-,,,,
202410,1,8166194,72407010001,1729593313796,19,UNILEVER SRI LANKA LTD,VASELINE ,VASELINE /100ML/PET/NATURAL ALOE EXTACT,425,100ML,PET,,1729677639616-delmar lanka pvt ltd-calin #3.png,-,,,,
202410,1,8166194,72407010001,1729660624931,16,HEMAS MARKETING,DIVA,DIVA /100G*2/LEMON /SAVE 30/-,170,110*2,POCH ,,1729660624931-hemas marketing-diva#3.png,-,,,,
202410,1,8166194,72407010001,1728373335666,16,UNILEVER SRI LANKA LTD,WONDERLIGHT ,WONDERLIGHT /110G*2/POCH /KOHOMBA,170,110G*2,POCH ,,1729660624931-hemas marketing-diva#3.png,-,,,,
202410,1,8166194,72407010001,1728373107661,16,UNILEVER SRI LANKA LTD,WONDERLIGHT ,WONDERLIGHT /110G*2/POCH /JASMINE ,170,110G*2,POCH ,,1729660624931-hemas marketing-diva#3.png,-,,,,
202410,1,8166194,72407010001,1729663642331,24,CEYLON AGRO INDUSTRIES,KOTTUMER,KOTTU MEE/80G*2/POCH PACK /NAI MIRIS FVOUR/SAVE 20/-,250,80G*3,POCH ,,1729663642331-ceylon agro industries-kottumer#3.png,-,,,,
202410,1,243909,12208010001,1729659878935,17,TELA YOGHURT,TELA ,TELA/80/ML/PLCUP/JELLY YOGHURT,80,80ML,PLCUP,Invoices not available,1729659878935-tela yoghurt-tela #3.png,-,,,,
202410,1,243909,12208010001,1729484569361,15,UNILEVER SRI LANKA LTD,RIN,RIN/200/GM/PLPCH/REFRESH LEMON & ROSE DETERGENT POWDER,80,200GM,PLPCH,,1729659878935-tela yoghurt-tela #3.png,-,,,,
202410,1,243909,12208010001,1729487726108,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/GM/CD BOX/MALTED FOOD+FREE MAGGI/75/GM/PLPCH/PAPARE KOTTU STYLE INSTANT NOODLES,780,400GM,CD BOX,,1729659878935-tela yoghurt-tela #3.png,-,,,,
202410,1,243909,12208010001,1729657975783,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN,MALIBAN/190/GM/PLPCH/CREAM CRACKER +FREE ASTRA/18/GM/PLPCH/MULTI-PURPOSE FAT SPREAD,200,190GM,PLPCH,,1729657975783-maliban biscuit manufactories-maliban#3.png,-,,,,
202410,1,8157972,43201010014,1729489522656,26,IMPORTED,VATIKA,VATIKA TURISH BLACK SEED / 400ML /STRENGTHEN & SHINE SHAMPOO ,1995,400ML,PBT,,1729489522656-imported-vatika#3.png,-,,,,
202410,1,8157972,43201010014,1729487026016,26,IMPORTED,KEUNE,KEUN / CARE KERATIN SMOOTH SHAMPOO/ SHAMPOOING / 300ML /PBT,3760,300ML,PBT,,1729487026016-imported-keune#3.png,-,,,,
202410,1,8157972,43201010014,1729487464183,26,IMPORTED,KEUNE,KEUNE CARE/ VITAL NUTRITION SHAMPOO/ 300ML / SHAMPOOING/ PBT,3080,300ML,PBT,,1729487464183-imported-keune#3.png,-,,,,
202410,1,8157972,43201010014,1729487690200,26,IMPORTED,KEUNE,KEUNE CARE/ KERATIN SMOOTH CONDITIONER/ 250ML/ APRES-SHAMPOOING/ PBT,4000,250ML ,PBT,,1729487690200-imported-keune#3.png,-,,,,
202410,1,8157972,43201010014,1729572090891,19,UNILEVER SRI LANKA LTD,AYUSH,AYUSH FACE CREAM/ 25GM/ ANTI MARK & OIL CONTROL/ CDBOX ,485,25GM ,CDBOX ,,1729572090891-unilever sri lanka ltd-ayush#3.png,-,,,,
202410,1,8157972,43201010014,1729574585154,30,GROUP OF CEYLON FREGRANCE,PB PINK BLUE ,PB PINK BLUE / 100ML/ COLOGNE SPRAY/ CDBOX ,1890,100ML ,CDBOX ,,1729574585154-group of ceylon fregrance-pb pink blue #3.png,-,,,,
202410,1,8157972,43201010014,1729488591741,26,IMPORTED,KEUNE,KEUNE CARE/VITAL NUTRITION/ 250ML CONDITIONER APRES-SHAMPOOING/ PBT,3370,250ML ,PBT,,1729488591741-imported-keune#3.png,-,,,,
202410,1,8157972,43201010014,1729575213905,30,CEYLON FRAGRANCE ,PB PINK BLUE ,PB PINK BLUE/ MY LIFE EAU DE PERFUME/ 20ML / CDBOX ,790,20ML,CDBOX ,,1729575213905-ceylon fragrance -pb pink blue #3.png,-,,,,
